3569926	Sainte-Marie	Sainte-Marie	Bourg de Sainte Marie,Sainte-Marie,Sent-Mari,Сент-Мари	14.78352	-60.99227	P	PPL	MQ		MQ	972	9722	97228	20380		14	America/Martinique	2018-12-04
3570412	Le Robert	Le Robert	Le Rober,Le Romper,Le-Rober,Robert,lh rwbr,lw rwbr,Λε Ρομπέρ,Ле Робер,Ле-Робер,לה רובר,لو روبر	14.67751	-60.94228	P	PPL	MQ		MQ	972	9722	97222	23814		8	America/Martinique	2019-02-27
3570428	Le Lamentin	Le Lamentin	Lamentin,Le Lamanten,Le Lamenten,Le Lamentin,Le-Lamanten,lw lmwntn,Λε Λαμεντέν,Ле Ламантен,Ле-Ламантен,לה לאמנטין,لو لمونتن	14.61341	-60.99964	P	PPL	MQ		MQ	972	9721	97213	39229		10	America/Martinique	2019-02-26
3570429	Le François	Le Francois	Francois,François,Le Francois,Le François,Le-Fransua,Ле-Франсуа	14.61513	-60.90311	P	PPL	MQ		MQ	972	9723	97210	19682		14	America/Martinique	2017-07-04
3570446	La Trinité	La Trinite	La Trinite,La Trinité,Trinite,Trinité	14.73807	-60.96319	P	PPL	MQ		MQ	972	9722	97230	15040		6	America/Martinique	2018-12-04
3570675	Fort-de-France	Fort-de-France	Arx Gallica,FDF,Fod Fwans,For d'o Frans,For de Frans,For de Fransas,For-de-Frans,For-nte-Frans,Fordefransa,Fort Royal,Fort Royale,Fort-de-France,Fort-de-Frans,Fort-deh-Frans,Fòd Fwans,Fôrt-de-France,Le Fort-de-France,f xr-dex-fr xngs,fa lan xi bao,foru=do=furansu,fwr dw frans,fwr-dw-frans,phorta-de-phransa,pirancuk kottai,poleudeupeulangseu,por-de-pransi,Φορ-ντε-Φρανς,Фор де Франс,Фор дьо Франс,Фор-де-Франс,Форт-де-Франс,Форт-дэ-Франс,Ֆոր դե Ֆրանս,פור-דה-פראנס,فور دو فرانس,فور-دو-فرانس,فورٹ ڈی فرانس,फोर्ट-दे-फ्रान्स,பிரான்சுக் கோட்டை,ฟอร์-เดอ-ฟร็องส์,ფორ-დე-ფრანსი,フォール＝ド＝フランス,法兰西堡,포르드프랑스	14.60365	-61.07418	P	PPLC	MQ		MQ	972	9721	97209	89995		17	America/Martinique	2019-09-05
3570785	Ducos	Ducos	Ducos	14.57529	-60.97453	P	PPL	MQ		MQ	972	9723	97207	17394		62	America/Martinique	2018-12-04
3578069	Plymouth	Plymouth	Plimouth,Plimut,Plimutas,Plimuto,Plymouth,Plymouth pa Montserrat,Plymouth på Montserrat,blymwth,peullimeoseu,phli math,plymwt,pu li mao si,purimasu,Πλίμουθ,Плимут,Плимът,Плімут,פלימות,بليموث,پلایماؤت، مانٹسریٹ,پلی‌موث، مونتسرات,พลิมัท,პლიმუთი,プリマス,普利茅斯,플리머스	16.70555	-62.21292	P	PPLC	MS		01				0		77	America/Montserrat	2019-09-05
7266440	Brades	Brades	Brades Estate,Bradeso,Breidsas,Breints,Brejds,Breyds,Vjoska Brehjds,be rds,beuleijeu,breidsi,brydz,bu lai ci,bureizu,pirate,Μπρέιντς,Брейдс,Брејдс,Вёска Брэйдс,בראדס,بریدز,بریڈیس,பிராதெ,เบรดส์,ბრეიდსი,ブレイズ,布莱兹,브레이즈	16.79183	-62.21058	P	PPLG	MS		03				1000		52	America/Montserrat	2013-08-17
3483197	San Fernando	San Fernando	San Fernando,San Fernando de Presas	24.84749	-98.14828	P	PPLA2	MX		28	035			29171		44	America/Monterrey	2018-11-09
3483849	Ciudad Valles	Ciudad Valles	Ciudad Valles,Ciudad de Valles,Valles	21.99631	-99.01093	P	PPLA2	MX		24	013			124644		90	America/Mexico_City	2018-11-03
3513966	Zumpango	Zumpango	NLU,Zumpango,Zumpango de Ocampo,Zumpango-de-Okampo,Зумпанго-де-Окампо	19.7967	-99.09946	P	PPL	MX		15	120			50742		2258	America/Mexico_City	2014-02-01
3513967	Zumpango del Río	Zumpango del Rio	Xumpango,Zumpango,Zumpango del Rio,Zumpango del Río,Zumpango-del'-Rio,Зумпанго-дель-Рио	17.65437	-99.52725	P	PPL	MX		12	075			24719		1040	America/Mexico_City	2018-11-03
3514134	Zacualtipán	Zacualtipan	Zacualtipan,Zacualtipán	20.65002	-98.65628	P	PPL	MX		13	081			23125		1990	America/Mexico_City	2018-11-03
3514148	Zacatlán	Zacatlan	Sakatlan,Zacatlan,Zacatlan de las Manzanas,Zacatlán,Zacatlān,Сакатлан	19.9355	-97.96125	P	PPLA2	MX		21	208			33736		2048	America/Mexico_City	2018-11-03
3514163	Zacatepec	Zacatepec	Zacatepec,Zacatepec de Hidalgo	18.65409	-99.18981	P	PPLA2	MX		17	031			21586		922	America/Mexico_City	2018-11-03
3514278	Yecapixtla	Yecapixtla	Yacapitztla,Yecapixilac,Yecapixtla	18.88333	-98.865	P	PPL	MX		17	030			16811		1590	America/Mexico_City	2013-07-31
3514321	Yautepec	Yautepec	Yautepec de Zaragoza	18.88188	-99.06715	P	PPL	MX		17	029			42731		1225	America/Mexico_City	2018-11-03
3514349	Yajalón	Yajalon	Yajalon,Yajalón	17.17276	-92.33315	P	PPLA2	MX		05	109			16622		797	America/Mexico_City	2018-11-03
3514398	Xoxocotla	Xoxocotla	Xoxocotla	18.68415	-99.24577	P	PPL	MX		17	017			21074		1032	America/Mexico_City	2018-11-03
3514409	Xonacatlán	Xonacatlan	San Francisco,San Francisco Xonacatlan,San Francisco Xonacatlán,Xonacatlan,Xonacatlan de Vicencio,Xonacatlán,Xonacatlán de Vicencio,Xonacaxtlan,Xonacaxtlán	19.40513	-99.52807	P	PPLA2	MX		15	115			20680		2585	America/Mexico_City	2018-11-03
3514437	Xochitepec	Xochitepec	Xochiltepec,Xochitepec	18.7808	-99.23049	P	PPLA2	MX		17	028			19164		1123	America/Mexico_City	2018-11-03
3514450	Xochimilco	Xochimilco	Delegacion Xochimilco,Delegación Xochimilco,Xochimilco	19.25465	-99.10356	P	PPL	MX		09	013			407885		2244	America/Mexico_City	2018-11-03
3514510	Xicotepec de Juárez	Xicotepec de Juarez	Juarez Xicotepec,Juárez Xicotepec,Villa Juarez,Villa Juárez,Xicotepec de Juarez,Xicotepec de Juárez	20.27605	-97.96111	P	PPL	MX		21	197			39803		1167	America/Mexico_City	2018-11-03
3514518	Xico	Xico	Jico,Xico	19.42178	-97.00819	P	PPLA2	MX		30	092			18652		1318	America/Mexico_City	2018-11-03
3514519	Xico	Xico	San Miguel Xico,San Miguel Xico Viejo,Xico	19.27032	-98.95088	P	PPLA2	MX		15	122			356352		2236	America/Mexico_City	2018-11-03
3514597	Santa Ana Xalmimilulco	Santa Ana Xalmimilulco	Santa Ana Xalmimilulco,Xalmimilulco,Xalminilulco	19.21287	-98.38207	P	PPL	MX		21	074			16125		2224	America/Mexico_City	2018-11-03
3514663	Álvaro Obregón	Alvaro Obregon	Alvaro Obregon,Obergen Villa,Obrogen Villa,San Angel,Villa Obregon,Villa Obregón,Álvaro Obregón	19.35867	-99.20329	P	PPLX	MX		09	010			726664		2338	America/Mexico_City	2018-11-03
3514670	Villahermosa	Villahermosa	Cualnezcaltepec,VSA,Vil'jaehrmosa,Vilaermosa,Viljaermosa,Viljahermosa,Villa Hermosa,Villahermosa,bi ya ai er mo sa,biya-eleumosa,biyaerumosa,byayrmwsa,fylahyrmwsa,viliaermosa,wylahrmsa  tabaskw,Вильяэрмоса,Виляермоса,Виљаермоса,וייארמוסה,بیائرموسا,فيلاهيرموسا,ویلاهرمسا، تاباسکو,ვილიაერმოსა,ビヤエルモサ,比亚埃尔莫萨,비야에르모사	17.98689	-92.93028	P	PPLA	MX		27	004			353577		23	America/Mexico_City	2018-11-03
3514674	Gustavo Adolfo Madero	Gustavo Adolfo Madero	Delegacion Gustavo A. Madero,Delegación Gustavo A. Madero,Guadalupe,Guadalupe Hidalgo,Gustavo A. Madero,Gustavo Adolfo Madero,Villa Gustavo A. Madero,Villa Madero,Villa de Guadalupe,Villa de Guadalupe Hidalgo	19.49392	-99.11075	P	PPL	MX		09	005			1185772		2284	America/Mexico_City	2018-11-03
3514677	Villaflores	Villaflores	Villa de Flores,Villaflores	16.2341	-93.27037	P	PPLA2	MX		05	108			37237		571	America/Mexico_City	2018-11-03
3514783	Veracruz	Veracruz	Chalchiuhcuehcan,Chalchiuhcuehcān,Heroica Veracruz,VER,Veracruz,Veracruz Llave,Veracruz i Veracruz,Verakrus,Verakrusas,Verakruz,belakeuluseu,berakrutha,berakurusu,verakurucu,wei la ke lu si,wer a kru s,wrakrws,Веракруз,Веракрус,وراکروس,बेराक्रुथ,வேராகுரூசு,เวรากรุซ,ვერაკრუსი,ベラクルス,韦拉克鲁斯,베라크루스	19.18095	-96.1429	P	PPLA2	MX		30	193			428323		15	America/Mexico_City	2018-11-03
3514785	Venustiano Carranza	Venustiano Carranza	San Bartolo,San Bartolome,San Bartolomé,Venustiano Carranza	16.33815	-92.563	P	PPLA2	MX		05	106			15496		775	America/Mexico_City	2018-11-03
3514868	Valle Hermoso	Valle Hermoso	Valle Hermoso	25.67207	-97.81313	P	PPLA2	MX		28	040			48918		20	America/Monterrey	2018-11-03
3514876	Valladolid	Valladolid	Val'jadolid,Valadoli,Valadolid,Vaładołì,ba li ya duo li de,Вальядолид,Вальядолід,Ваљадолид,巴利亚多利德	20.68812	-88.19936	P	PPL	MX		31	102			48973		24	America/Merida	2018-11-03
3514929	Uman	Uman	San Antonio Tedzidz,Uman,Uman',Умань	20.88213	-89.74649	P	PPL	MX		31	101			39611		10	America/Merida	2018-11-03
3515001	Tuxtla	Tuxtla	Gutierrez,TGZ,Tochtlan Gutierrez,Tochtlan Gutiérrez,Touxtla Nkoutierres,Tukstla Gutijerez,Tustla Gutieres,Tustla Gutjeresas,Tustla-Gut'erres,Tuxtla,Tuxtla Gtz,Tuxtla Gtz.,Tuxtla Gutierres,Tuxtla Gutierrez,Tuxtla Gutiérrez,tu si te la gu tie lei si,tugseuteullagutieleseu,tus tla ku ti xerres,twksla gwtyrs. chyapas,twkstla ghwtyryz,twstla gywtyrs,twstlh gwtyyrs,Τούξτλα Γκουτιέρρες,Тукстла Гутијерез,Тустла Гутиерес,Тустла-Гутьеррес,Тустла-Ґутьєррес,טוסטלה גוטיירס,توستلا گیوتیرس,توكستلا غوتيريز,توکسلا گوتیرس٬ چیاپاس,ตุซตลากูตีเอร์เรซ,ტუსტლა-გუტიერესი,トゥストラ・グティエレス,图斯特拉古铁雷斯,툭스틀라구티에레스	16.75973	-93.11308	P	PPLA	MX		05	101			537102		526	America/Mexico_City	2018-11-03
3515011	Túxpam de Rodríguez Cano	Tuxpam de Rodriguez Cano	Tuxpam,Tuxpam de Rodriguez Cano,Tuxpan,Tuxpan de Rodriguez Cano,Tuxpan de Rodríguez Cano,Túxpam,Túxpam de Rodríguez Cano	20.95777	-97.40805	P	PPLA2	MX		30	189			84750		11	America/Mexico_City	2018-11-03
3515040	Tulum	Tulum	TUY,Tulum,Tulun,Tulún	20.21173	-87.46325	P	PPLA2	MX		23	009			18233		5	America/Cancun	2018-11-03
3515042	Tultitlán de Mariano Escobedo	Tultitlan de Mariano Escobedo	Tul'titlan,Tultitla de Mariano Escobedo,Tultitlan,Tultitlan de Mariano Escobedo,Tultitlá de Mariano Escobedo,Tultitlán,Tultitlán de Mariano Escobedo,Тультитлан	19.64655	-99.16787	P	PPLA2	MX		15	109			28017		2257	America/Mexico_City	2018-11-03
3515044	Tultepec	Tultepec	San Pedro de Tultepec,Tultepec	19.685	-99.12806	P	PPL	MX		15	108			65338		2257	America/Mexico_City	2013-07-31
3515062	Tulancingo	Tulancingo	Tulancingo,Tulancingo de Bravo	20.08355	-98.36288	P	PPLA2	MX		13	077			102406		2187	America/Mexico_City	2018-11-03
3515064	Tula de Allende	Tula de Allende	El Tule,Tula,Tula de Allende,Tula-de-Al'ende,Тула-де-Альенде	20.05161	-99.34397	P	PPL	MX		13	076			28577		2066	America/Mexico_City	2018-11-03
3515163	Santa Rosa Treinta	Santa Rosa Treinta	Santa Rosa Treinta,Treinta	18.70025	-99.18357	P	PPL	MX		17	024			16691		990	America/Mexico_City	2018-11-03
3515259	San Miguel Topilejo	San Miguel Topilejo	San Miguel Topilejo,Topilejo	19.20264	-99.14193	P	PPL	MX		09	012			34603		2652	America/Mexico_City	2018-11-03
3515302	Toluca	Toluca	TLC,Tollohcan,Tolouka,Toluca,Toluca Lerdoensis,Toluca de Lerdo,Toluka,Toluka-de-Lerdo,Tōllohcān,to luk a,tolluka,toluka,toruka,tuo lu ka,twlwka,Τολούκα,Толука,Толука-де-Лердо,تولوکا,तोलुका,โตลูกา,ტოლუკა,トルーカ,托卢卡,톨루카	19.28786	-99.65324	P	PPLA	MX		15	106			489333		2671	America/Mexico_City	2018-11-03
3515358	San Bernardino Tlaxcalancingo	San Bernardino Tlaxcalancingo	San Bernandino Tlaxcalancingo,San Bernardino Tlaxcalancingo,Tlazcalancingo	19.02867	-98.27698	P	PPL	MX		21	119			54517		2138	America/Mexico_City	2018-11-03
3515373	Tlaquiltenango	Tlaquiltenango	Tlaquiltenango	18.63429	-99.1632	P	PPLA2	MX		17	025			18334		919	America/Mexico_City	2018-11-03
3515384	Tlapa de Comonfort	Tlapa de Comonfort	Tlapa,Tlapa de Comonfort,Tlapa-de-Komonfort,Тлапа-де-Комонфорт	17.54528	-98.57599	P	PPLA2	MX		12	066			46975		1092	America/Mexico_City	2018-11-03
3515386	Tlapacoyan	Tlapacoyan	Tlapacoyan	19.96268	-97.21141	P	PPLA2	MX		30	183			35338		446	America/Mexico_City	2018-11-03
3515428	Tlalpan	Tlalpan	Delegacion Tlalpan,Delegación Tlalpan,Tlalpam,Tlalpan	19.29513	-99.16206	P	PPL	MX		09	012			574577		2256	America/Mexico_City	2018-11-03
3515431	Tlalnepantla	Tlalnepantla	Tlalnepantla,Tlalnepantla de Comonfort,Tlalnepantla de Galeana,Tlalnepantla de baz,Tlanepantla de baz,Тлалнепантла	19.54005	-99.19538	P	PPL	MX		15	104			653410		2260	America/Mexico_City	2018-11-03
3515463	Tláhuac	Tlahuac	Delegacion Tlahuac,Delegación Tláhuac,Tlahuac,Tláhuac	19.28689	-99.00507	P	PPL	MX		09	011			305076		2238	America/Mexico_City	2018-11-03
3515504	Tizimín	Tizimin	TZM,Tisimin,Titzimin,Tizimin,Tizimín,Тисимин	21.14268	-88.15101	P	PPLA2	MX		31	096			46971		21	America/Merida	2018-11-03
3515505	Tizayuca	Tizayuca	Tizayuca,Tizayucan	19.83721	-98.97607	P	PPLA2	MX		13	069			43250		2275	America/Mexico_City	2018-11-03
3515510	Tixtla de Guerrero	Tixtla de Guerrero	Tikhtla-de-Gerrero,Tixtla,Тихтла-де-Герреро	17.56732	-99.39799	P	PPL	MX		12	061			22826		1354	America/Mexico_City	2018-11-03
3515665	Ticul	Ticul	Ticul	20.39833	-89.53541	P	PPL	MX		31	089			32796		30	America/Merida	2018-11-03
3515696	Teziutlan	Teziutlan	Teziutlan,Teziutlán	19.8173	-97.35992	P	PPL	MX		21	174			58699		1943	America/Mexico_City	2018-11-03
3515715	Texcoco de Mora	Texcoco de Mora	Texcoco,Texcoco de Mora,Tezcoco,tesukoko,テスココ	19.51194	-98.88293	P	PPLA2	MX		15	099			105165		2257	America/Mexico_City	2018-11-03
3515794	Tequixquiac	Tequixquiac	Santiago Tequixquiac,Tequisquiac,Tequixquiac	19.90944	-99.14472	P	PPL	MX		15	096			22676		2219	America/Mexico_City	2013-07-31
3515796	Tequisquiapan	Tequisquiapan	Tequisquiapam,Tequisquiapan	20.5225	-99.89167	P	PPL	MX		22	017			29799		1881	America/Mexico_City	2013-08-03
3515807	Cuautitlán Izcalli	Cuautitlan Izcalli	Cuautitlan Izcalli,Cuautitlán Izcalli,Izcalli,San Francisco Tepoiaco,Tepujaco	19.64388	-99.21598	P	PPL	MX		15	121			484573		2288	America/Mexico_City	2018-11-03
3515827	Tepotzotlán	Tepotzotlan	Tepotzotlan,Tepotzotlán,Tepozotlan	19.72116	-99.22391	P	PPLA2	MX		15	095			38119		2317	America/Mexico_City	2018-11-03
3515887	Tepeji del Río de Ocampo	Tepeji del Rio de Ocampo	Tepeji,Tepeji de Ocampo,Tepeji del Rio,Tepeji del Rio de Ocampo,Tepeji del Río,Tepeji del Río de Ocampo,Tepexi del Rio,Tepexi del Río	19.90481	-99.34379	P	PPL	MX		13	063			34151		2161	America/Mexico_City	2018-11-03
3515902	Tepeapulco	Tepeapulco	Tepeapulco	19.7884	-98.55266	P	PPLA2	MX		13	061			15244		2504	America/Mexico_City	2018-11-03
3515904	Tepeaca	Tepeaca	Tepeaca,Tepeaca de Negrete	18.96688	-97.8998	P	PPLA2	MX		21	164			27449		2244	America/Mexico_City	2018-11-03
3515906	Tepatlaxco de Hidalgo	Tepatlaxco de Hidalgo	Tepatlaxco,Tepetlaxco	19.08067	-97.97338	P	PPL	MX		21	001			16085		2351	America/Mexico_City	2018-11-14
3515938	Teopisca	Teopisca	Teopisca,Teopisea	16.54182	-92.47405	P	PPLA2	MX		05	094			16240		1781	America/Mexico_City	2018-11-03
3515942	Teoloyucan	Teoloyucan	Teoloyucan	19.74423	-99.18113	P	PPLA2	MX		15	091			51255		2268	America/Mexico_City	2018-11-03
3515956	Tenosique	Tenosique	Tenosique,Tenosique de Pino Suarez,Tenosique de Pino Suárez	17.4729	-91.4236	P	PPLA2	MX		27	017			32579		33	America/Mexico_City	2018-11-03
3515993	Tenango de Arista	Tenango de Arista	Tenango,Tenango de Arista,Tenango del Valle	19.10446	-99.5898	P	PPLA2	MX		15	090			21765		2610	America/Mexico_City	2018-11-03
3516035	Temixco	Temixco	Temisco,Temisko,Temixco,te mi si ke,tmykskw,Темиско,تمیکسکو,特米斯科	18.85254	-99.22537	P	PPLA2	MX		17	018			97788		1268	America/Mexico_City	2018-11-03
3516060	Teloloapan	Teloloapan	Teloloapan	18.36663	-99.87185	P	PPLA2	MX		12	058			23549		1663	America/Mexico_City	2018-11-03
3516076	Tecax	Tecax	Ciudad Obregon,Ciudad Obregón,Obregon,Tecax,Tekax,Tekax de Alvaro Obregon,Tekax de Álvaro Obregón	20.2052	-89.28522	P	PPL	MX		31	079			25751		37	America/Merida	2018-11-03
3516109	Tehuacán	Tehuacan	TCN,Tehuacan,Tehuacán,Tehuahcan,Teuakan,Tevakan,thwakan,ti wa kan,Тевакан,Теуакан,تهواکان,تیہواکان,ტეუაკანი,提瓦坎	18.46422	-97.39735	P	PPLA2	MX		21	156			248716		1643	America/Mexico_City	2018-11-03
3516188	Tecamachalco	Tecamachalco	Tecamachalco	18.88352	-97.73344	P	PPLA2	MX		21	154			28679		2020	America/Mexico_City	2018-11-03
3516210	Teapa	Teapa	Teapa	17.5497	-92.95211	P	PPLA2	MX		27	016			26548		48	America/Mexico_City	2018-11-03
3516225	Taxco de Alarcón	Taxco de Alarcon	Tasco,Tasko-de-Alarkon,Taxco,Taxco de Alarcon,Taxco de Alarcón,Таско-де-Аларкон	18.55462	-99.60592	P	PPLA2	MX		12	055			52217		1770	America/Mexico_City	2018-11-03
3516266	Tapachula	Tapachula	TAP,Tapachula,Tapachula de Cordova y Ordonez,Tapachula de Córdova y Ordóñez,Tapachule,ta pa qiu la,tapachwla,Тапачула,Тапачуле,تاپاچولا,塔帕丘拉	14.90385	-92.25749	P	PPLA2	MX		05	089			202672		170	America/Mexico_City	2018-11-03
3516271	Tantoyuca	Tantoyuca	Tantoyuca,carretera platon sanchez	21.35064	-98.2257	P	PPLA2	MX		30	155			30587		167	America/Mexico_City	2018-11-03
3516347	Tamuín	Tamuin	Tamuin,Tamuín,Villa de Guerrero	22.00554	-98.77972	P	PPLA2	MX		24	040			16318		27	America/Mexico_City	2018-11-03
3516355	Tampico	Tampico	TAM,Tampico,Tampika,Tampikas,Tampiko,tambykw,tampiko,tampykw,tan pi ke,tanpiko,tempiko,Тампико,Тампіка,تامبيكو,تامپیکو,टॅम्पिको,タンピコ,坦皮科,탐피코	22.28519	-97.87777	P	PPLA2	MX		28	038			309003		21	America/Monterrey	2019-09-05
3516385	Tamazunchale	Tamazunchale	Tamazunchale	21.25993	-98.78935	P	PPLA2	MX		24	037			24562		131	America/Mexico_City	2018-11-03
3516499	Suchiapa	Suchiapa	Suchiapa	16.62555	-93.10074	P	PPLA2	MX		05	086			16637		464	America/Mexico_City	2018-11-03
3516843	Santo Domingo Tehuantepec	Santo Domingo Tehuantepec	Ciudad Santo Domingo Tehuantepec,Santo Domingo,Santo Domingo Tecuantepec,Santo Domingo Tehuantepec,Santo Domingo Tēcuāntepēc,Santo Domingo de Tehuantepec,Santo-Domingo-Teuantepek,Tehuantepec,Санто-Доминго-Теуантепек	16.32463	-95.24104	P	PPL	MX		20	515			42082		44	America/Mexico_City	2018-11-03
3516912	Santiago Tuxtla	Santiago Tuxtla	Juan de la Luz Enriquez,Juan de la Luz Enríquez,Santiago Tuxtla,Tuxtla,Tuxtla Colorada	18.46576	-95.3006	P	PPLA2	MX		30	143			15459		201	America/Mexico_City	2018-11-03
3516919	Tetla	Tetla	Atipa,Santiago,Santiago Tetla,Seccion Primera Santiago Tetla,Sección Primera Santiago Tetla,Tetla,Tetla Primera Seccion,Tetla Primera Sección	19.44204	-98.10325	P	PPLA2	MX		29	031			15161		2487	America/Mexico_City	2018-11-03
3516926	Pinotepa Nacional	Pinotepa Nacional	PNO,Pinotepa,Pinotepa Nacional,Santiago Pinotepa Nacional	16.34014	-98.05297	P	PPLA2	MX		20	482			29604		211	America/Mexico_City	2018-11-03
3516982	Santiago Tulantepec	Santiago Tulantepec	Santiago,Santiago Tulantepec,Santiago Tulantepec de Lugo Guerrero	20.03618	-98.35563	P	PPLA2	MX		13	056			16078		2196	America/Mexico_City	2018-11-03
3517231	Moyotzingo	Moyotzingo	Moyatzingo,Moyotzingo,Santa Maria Moyotzingo,Santa María Moyotzingo	19.24811	-98.40486	P	PPL	MX		21	132			27137		2244	America/Mexico_City	2018-11-03
3517270	Santa María Chimalhuacán	Santa Maria Chimalhuacan	Chimalhuacan,Chimalhuacán,Santa Maria Chimalhuacan,Santa María Chimalhuacán	19.42155	-98.95038	P	PPL	MX	MX	15	031			612383		2249	America/Mexico_City	2018-11-03
3517280	Santa María Atzompa	Santa Maria Atzompa	Azompa,Santa Maria Atzompa,Santa Maria Azompa,Santa María Atzompa,Santa María Azompa	17.10165	-96.77686	P	PPL	MX		20	399			21788		1597	America/Mexico_City	2018-11-03
3517285	Heroica Ciudad de Tlaxiaco	Heroica Ciudad de Tlaxiaco	Heroica Ciudad de Tlaxiaco,Santa Maria Asuncion Tlaxiaco,Santa María Asunción Tlaxiaco,Tlaxiaco	17.26916	-97.68053	P	PPLA2	MX		20	397			17543		2082	America/Mexico_City	2018-11-03
3517517	Santa Cruz Xoxocotlán	Santa Cruz Xoxocotlan	Santa Cruz,Santa Cruz Xoxocotlan,Santa Cruz Xoxocotlán,Xoxocotlan	17.02958	-96.73518	P	PPL	MX		20	385			67086		1541	America/Mexico_City	2018-11-03
3517524	Tecámac	Tecamac	Santa Cruz,Santa Cruz Tecamac,Tecama,Tecamac,Tecamac de Felipe Villanueva,Tecámac,Tecámac de Felipe Villanueva	19.71288	-98.96895	P	PPLA2	MX		15	081			15244		2279	America/Mexico_City	2018-04-06
3517742	Santa Ana Chiautempan	Santa Ana Chiautempan	Chiautempan,Santa Ana,Santa Ana Chiautempan	19.30661	-98.18773	P	PPLA2	MX		29	033			48030		2301	America/Mexico_City	2018-11-03
3517795	Zinacatepec	Zinacatepec	San Sebastian,San Sebastian Zinacatepec,San Sebastián,San Sebastián Zinacatepec,Zinacatepec	18.33516	-97.24621	P	PPLA2	MX		21	214			15592		1145	America/Mexico_City	2018-11-03
3517831	San Salvador El Seco	San Salvador El Seco	El Seco,San Salvador El Seco	19.13325	-97.64167	P	PPL	MX		21	142			17263		2437	America/Mexico_City	2018-11-03
3517832	San Salvador Atenco	San Salvador Atenco	Atenco,San Salvador Atenco	19.5517	-98.91867	P	PPL	MX		15	011			17124		2250	America/Mexico_City	2018-11-03
3517917	San Rafael	San Rafael	San Rafael	19.20959	-98.75636	P	PPL	MX		15	103			20873		2552	America/Mexico_City	2018-11-03
3518135	San Pablo de las Salinas	San Pablo de las Salinas	Salinas,San Pablo,San Pablo de Salinas,San Pablo de las Salinas	19.66658	-99.09477	P	PPL	MX		15	109			156191		2248	America/Mexico_City	2018-11-03
3518138	San Pablo Autopan	San Pablo Autopan	Autopan,San Pablo,San Pablo Autopan	19.35638	-99.65724	P	PPL	MX		17				35141		2613	America/Mexico_City	2018-11-03
3518221	Zinacantepec	Zinacantepec	San Miguel Zicantepec,San Miguel Zinacantepec,Zinacantepec,Zinacatepec	19.28428	-99.73394	P	PPLA2	MX		15	118			54220		2754	America/Mexico_City	2018-04-06
3518277	San Miguel Coatlinchán	San Miguel Coatlinchan	Coatlinchan,Coatlinchán,San Miguel,San Miguel Coatlinchan,San Miguel Coatlinchoan,San Miguel Coatlinchán	19.44999	-98.87274	P	PPL	MX		15	099			22619		2313	America/Mexico_City	2018-11-03
3518293	San Miguel Ajusco	San Miguel Ajusco	Ajusco,San Miguel Ajusco	19.22201	-99.20242	P	PPL	MX		09	012			29781		2896	America/Mexico_City	2018-11-03
3518387	San Mateo Atenco	San Mateo Atenco	Atenco,San Mateo,San Mateo Atenco	19.26757	-99.53214	P	PPLA2	MX		15	076			67890		2580	America/Mexico_City	2018-11-03
3518407	San Martin Texmelucan de Labastida	San Martin Texmelucan de Labastida	San Martin,San Martin Texmelucan,San Martin Texmelucan de Labastida,San Martín,San Martín Texmelucan,San Martín Texmelucan de Labastida,Texmelucan	19.28431	-98.43885	P	PPLA2	MX		21	132			75518		2260	America/Mexico_City	2018-11-03
3518475	Teolocholco	Teolocholco	San Luis Teolocholco,Teolochalco,Teolocholco	19.24333	-98.19083	P	PPL	MX		29	028			16240		2328	America/Mexico_City	2013-08-01
3518593	San Juan Zitlaltepec	San Juan Zitlaltepec	Citlaltepetl,San Juan Citlaltepec,San Juan Zitlaltepec,Zitlaltepec	19.81207	-99.14526	P	PPL	MX		17				19600		2284	America/Mexico_City	2018-11-03
3518618	Teotihuacán	Teotihuacan	San Juan,San Juan Teotihuacan,San Juan Teotihuacán,Teotihuacan,Teotihuacan de Arista,Teotihuacán,Teotihuacán de Arista	19.68862	-98.8611	P	PPLA2	MX		15	092			22541		2280	America/Mexico_City	2016-12-03
3518650	San Juan Ixtayopan	San Juan Ixtayopan	Ixtayopan,San Juan Ixtayopan	19.23187	-98.99867	P	PPL	MX		09	011			24120		2274	America/Mexico_City	2018-11-03
3518692	San Juan del Río	San Juan del Rio	San Juan del Rio,San Juan del Río	20.38886	-99.99577	P	PPLA2	MX		22	016			138878		1923	America/Mexico_City	2018-11-03
3518723	Tuxtepec	Tuxtepec	San Juan Bautista,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtla,Tuxtepec	18.0883	-96.12535	P	PPL	MX		20	184			101810		31	America/Mexico_City	2018-11-03
3519076	San Jerónimo	San Jeronimo	Chicahualco,San Jeronimo,San Jeronimo Chicahualco,San Jerónimo,San Jerónimo Chicahualco	19.28279	-99.5929	P	PPLX	MX		17				26281		2606	America/Mexico_City	2020-03-08
3519249	San Francisco Tlalcilalcalpan	San Francisco Tlalcilalcalpan	San Francisco Tlalcilalcalpa,San Francisco Tlalcilalcalpan,Tlalcilalcalpa,Tlalcilalcalpan,Tlalzilalcalpa,Tlalzilalcalpan	19.29474	-99.76771	P	PPL	MX		15	005			16509		2769	America/Mexico_City	2018-11-03
3519290	San Francisco Acuautla	San Francisco Acuautla	Acuautla,San Francisco Acuautla	19.34564	-98.86034	P	PPL	MX		15	039			27960		2288	America/Mexico_City	2018-11-03
